split,row_id,change_type,original_value,new_value
train,ID_TR_Amh_Eth_7184B713,TEXT_NORMALISED_OUTPUT,የተማሩና እና አክብሮት ያላቸው ሰዎች የወር  አበባ ተፈጥሮአዊ እና ጤናማ እንደሆነ ያውቃሉ። ይህን የግል ጤና ነገር ከሚያክብሩና ከሚታመኑት ጋር ብቻ ማዉራት።,የተማሩና እና አክብሮት ያላቸው ሰዎች የወር አበባ ተፈጥሮአዊ እና ጤናማ እንደሆነ ያውቃሉ። ይህን የግል ጤና ነገር ከሚያክብሩና ከሚታመኑት ጋር ብቻ ማዉራት።
train,ID_TR_Amh_Eth_C82BA1BE,TEXT_NORMALISED_OUTPUT,ጎኖርያ በኒሴሪያ ጎኖርያ ባክቴሪያ  የሚመጣ የአባላዘር በሽታ ነው።,ጎኖርያ በኒሴሪያ ጎኖርያ ባክቴሪያ የሚመጣ የአባላዘር በሽታ ነው።
train,ID_TR_Amh_Eth_78C04ED8,TEXT_NORMALISED_OUTPUT,ትሪኮሞኒያሲስ ማሳከክን፣ መጥፎ ሽታን እና ምቾት ማጣትን ያስከትላል። በሽታው እንደ ሜትሮኒዳዞል  ባሉ መድኃኒቶች ሊድን የሚችል ሲሆን፣ መከላከያ መንገዱም ኮንዶም መጠቀምን ያካትታል።,ትሪኮሞኒያሲስ ማሳከክን፣ መጥፎ ሽታን እና ምቾት ማጣትን ያስከትላል። በሽታው እንደ ሜትሮኒዳዞል ባሉ መድኃኒቶች ሊድን የሚችል ሲሆን፣ መከላከያ መንገዱም ኮንዶም መጠቀምን ያካትታል።
train,ID_TR_Amh_Eth_FFE62994,TEXT_NORMALISED_OUTPUT,ቂጥኝ  ከእናት ወደ ሕፃኑ ሊተላለፍ ይችላል የአይን መታወር፣ የአካል ስንኩልነት እና ሞትን ጨምሮ ከፍተኛ የአካል ጉዳቶችን ያስከትላል። ምርመራዉም ቀላል  እና በፔኒሲሊን ከታከመ ደግሞ እናት,ቂጥኝ ከእናት ወደ ሕፃኑ ሊተላለፍ ይችላል የአይን መታወር፣ የአካል ስንኩልነት እና ሞትን ጨምሮ ከፍተኛ የአካል ጉዳቶችን ያስከትላል። ምርመራዉም ቀላል እና በፔኒሲሊን ከታከመ ደግሞ እናትንም
train,ID_TR_Amh_Eth_3DBC3093,TEXT_NORMALISED_OUTPUT,ሴቶች እንደ  ሂዉማን ፓፒሎማ ቫይረስ  (HPV )ዲኤንኤ ምርመራ ባሉ የማህጸን ጫፍ በር የማጣሪያ ምርመራዎች አማካኝነት ከማህፀን ጫፍ በር የተወሰደ ናሙና በመጠቀም ሂውማን ፓፒሎማ ቫይረስ (,ሴቶች እንደ ሂዉማን ፓፒሎማ ቫይረስ (HPV )ዲኤንኤ ምርመራ ባሉ የማህጸን ጫፍ በር የማጣሪያ ምርመራዎች አማካኝነት ከማህፀን ጫፍ በር የተወሰደ ናሙና በመጠቀም ሂውማን ፓፒሎማ ቫይረስ (HP
train,ID_TR_Amh_Eth_EF69A980,TEXT_NORMALISED_OUTPUT,አይደለም፡ አጋርዎን የመምረጥ መብት አለዎት። የራስዎን ሁኔታ  መግለፅ አለብዎ፣ እና አሁንም ማግባት ትችላለህ፣ ነገር ግን የመከላከል ስልቶችን ከባልደረባህ ጋር መወያየት አለብህ።,አይደለም፡ አጋርዎን የመምረጥ መብት አለዎት። የራስዎን ሁኔታ መግለፅ አለብዎ፣ እና አሁንም ማግባት ትችላለህ፣ ነገር ግን የመከላከል ስልቶችን ከባልደረባህ ጋር መወያየት አለብህ።
train,ID_TR_Amh_Eth_904883C1,TEXT_NORMALISED_OUTPUT,አዎ። የወንዶችና የሴቶች የሰውነት አፈጣጠር የተለያየ በመሆኑ የአባላዘር በሽታዎች ወንዶችና ሴቶችን የሚጎዱበት ሁኔታ የተለያየ ነው። በሴቶች ላይ የአባላዘር በሽታዎች ምልክት ሳያሳዩ የመቆየት,አዎ። የወንዶችና የሴቶች የሰውነት አፈጣጠር የተለያየ በመሆኑ የአባላዘር በሽታዎች ወንዶችና ሴቶችን የሚጎዱበት ሁኔታ የተለያየ ነው። በሴቶች ላይ የአባላዘር በሽታዎች ምልክት ሳያሳዩ የመቆየት
train,ID_TR_Amh_Eth_9027E770,TEXT_NORMALISED_OUTPUT,ሊሆን ይችላል፡፡ በጣም የተለመደው መንስኤ የደም ማነስ (የብረት እጥረት) ከአመጋገብ ወይም ከከባድ የወር አበባ ጋር ሊያያዝ ይችላል፡፡ በተጨማሪም ሥር የሰደደ ሕመም ወይም አጠቃላይ ኢንፌክሽ,ሊሆን ይችላል፡፡ በጣም የተለመደው መንስኤ የደም ማነስ (የብረት እጥረት) ከአመጋገብ ወይም ከከባድ የወር አበባ ጋር ሊያያዝ ይችላል፡፡ በተጨማሪም ሥር የሰደደ ሕመም ወይም አጠቃላይ ኢንፌክሽ
train,ID_TR_Amh_Eth_7E02921D,TEXT_NORMALISED_OUTPUT,አዎ። ከጋብቻ በፊት የሚደረግ ምርመራ ጥንዶቹንም  ሆነ የወደፊት ልጃቸዉን ይጠብቃል።,አዎ። ከጋብቻ በፊት የሚደረግ ምርመራ ጥንዶቹንም ሆነ የወደፊት ልጃቸዉን ይጠብቃል።
train,ID_TR_Amh_Eth_09B7FDF7,TEXT_NORMALISED_OUTPUT,አዎ አባለዘርን  የሚከላከሉ ክትባቶች አሉ እንደ ሂዉማን ፓፒሎማ ቫይረስ እና የ ጉበት ቫይረስ ቢ ሁሉንም ግን አይደለም።,አዎ አባለዘርን የሚከላከሉ ክትባቶች አሉ እንደ ሂዉማን ፓፒሎማ ቫይረስ እና የ ጉበት ቫይረስ ቢ ሁሉንም ግን አይደለም።
train,ID_TR_Amh_Eth_9D37EFB6,TEXT_NORMALISED_OUTPUT,አይቻልም። በማይክሮስኮፕ ብቻ የሚታይ ባለ አንድ ሕዋስ  በዐይን የማይታይ ህይወት ያለው ነገር ነው።,አይቻልም። በማይክሮስኮፕ ብቻ የሚታይ ባለ አንድ ሕዋስ በዐይን የማይታይ ህይወት ያለው ነገር ነው።
train,ID_TR_Amh_Eth_F5E72DAF,TEXT_NORMALISED_OUTPUT,ኤች አይ ቪ ሊድን አይችልም ነገር ግን የፀረ-ኤችአይቪ መድሃኒቶችን በመጠቀም ረጅም እና ጤናማ ህይወት እንዲኖሩ ይረዳቸዋል። ኮንዶም በመጠቀም ፣ ጥንቃቄ  የተሟላ የግብረ ስጋ ግንኙነት በማድ,ኤች አይ ቪ ሊድን አይችልም ነገር ግን የፀረ-ኤችአይቪ መድሃኒቶችን በመጠቀም ረጅም እና ጤናማ ህይወት እንዲኖሩ ይረዳቸዋል። ኮንዶም በመጠቀም ፣ ጥንቃቄ የተሟላ የግብረ ስጋ ግንኙነት በማድረ
train,ID_TR_Amh_Eth_4D407B28,TEXT_NORMALISED_OUTPUT,ጨብጥ ሁልጊዜ ህመም ያመጣልን፣ እና  ሙሉ ለሙሉ ሊድን ይችላል?,ጨብጥ ሁልጊዜ ህመም ያመጣልን፣ እና ሙሉ ለሙሉ ሊድን ይችላል?
train,ID_TR_Amh_Eth_52961FB3,TEXT_NORMALISED_OUTPUT,አዎየላብራቶሪ ምርመራዎች ያለ ቁስሎች  ሄርፒስን መለየት ይችላሉ፣ ነገር ግን ቁስሎች ለመመርመር ቀላል ያደርጉታል፡፡,አዎየላብራቶሪ ምርመራዎች ያለ ቁስሎች ሄርፒስን መለየት ይችላሉ፣ ነገር ግን ቁስሎች ለመመርመር ቀላል ያደርጉታል፡፡
train,ID_TR_Amh_Eth_392612E9,TEXT_NORMALISED_OUTPUT,በ አፍ በሚዋጥ መድሀኒት ሜትሮንዳዞል  ወይም ቲንዳዞል።,በ አፍ በሚዋጥ መድሀኒት ሜትሮንዳዞል ወይም ቲንዳዞል።
train,ID_TR_Amh_Eth_60DDC7F1,TEXT_NORMALISED_OUTPUT,ደህንነትህ ከሁሉም በላይ ለራስ አስፈላጊ ነው። መጀመሪያ ለሚቀርቡት የቤተሰብ አባል ወይም የጤና ባለሙያ ጋር መመካከር ጥሩ ነው። ከአቻ ግፊት ለመቆጠብ ያግዙሻል እንጂ  ድጋፋቸው እንዳስፈለግ,ደህንነትህ ከሁሉም በላይ ለራስ አስፈላጊ ነው። መጀመሪያ ለሚቀርቡት የቤተሰብ አባል ወይም የጤና ባለሙያ ጋር መመካከር ጥሩ ነው። ከአቻ ግፊት ለመቆጠብ ያግዙሻል እንጂ ድጋፋቸው እንዳስፈለግሽ
train,ID_TR_Amh_Eth_4E8BF78A,TEXT_NORMALISED_OUTPUT,ክላሚዲያ ህክምና ካልተደረገለት በሴቶች ላይ የመሃንነት እድልን ይጨምራል። ኢንፌክሽኑ የመራቢያ አካላት እብጠት የሆነውን የፔልቪክ ኢንፍላማቶሪ በሽታ (Pelvic Inflammatory Disea,ክላሚዲያ ህክምና ካልተደረገለት በሴቶች ላይ የመሃንነት እድልን ይጨምራል። ኢንፌክሽኑ የመራቢያ አካላት እብጠት የሆነውን የፔልቪክ ኢንፍላማቶሪ በሽታ (Pelvic Inflammatory Disea
train,ID_TR_Amh_Eth_1AA6F7CB,TEXT_NORMALISED_OUTPUT,አይከላከልም። ከግብረ ሥጋ ግንኙነት በኋላ መታጠብ ኤችአይቪን  ወይም በግብረ ሥጋ ግንኙነት የሚተላለፉ በሽታዎችን  አይከላከልም። ከሁሉም የተሻለው መከላከያ ኮንዶም መጠቀም ነው።,አይከላከልም። ከግብረ ሥጋ ግንኙነት በኋላ መታጠብ ኤችአይቪን ወይም በግብረ ሥጋ ግንኙነት የሚተላለፉ በሽታዎችን አይከላከልም። ከሁሉም የተሻለው መከላከያ ኮንዶም መጠቀም ነው።
train,ID_TR_Amh_Eth_BAB27BCE,TEXT_NORMALISED_OUTPUT,ይህ ፈታኝ ውይይት ሊሆን ይችላል። ለጤንነትሽ እና ለደህንነትሽ ቅድሚያ ስጪ ፣ እና ጥያቄውን ሁለታቹንም  የረጅም ጊዜ ደህንነታቹን  ለመጠበቅ እንደ መለኪያ አድርገሽ  አቅርቢ።,ይህ ፈታኝ ውይይት ሊሆን ይችላል። ለጤንነትሽ እና ለደህንነትሽ ቅድሚያ ስጪ ፣ እና ጥያቄውን ሁለታቹንም የረጅም ጊዜ ደህንነታቹን ለመጠበቅ እንደ መለኪያ አድርገሽ አቅርቢ።
train,ID_TR_Amh_Eth_59B9222C,TEXT_NORMALISED_OUTPUT,"በግልጽ መነጋገር:""ደስታ ከሕይወት እና ከጤንነት አይበልጥም። ይህ ግዴታ ነው። ከደህንነት ይልቅ ደስታዎን  ከፍ አድርገው የሚመለከቱ ከሆነ ለእኔ ክብር የለዎትም ማለት ነው።","በግልጽ መነጋገር:""ደስታ ከሕይወት እና ከጤንነት አይበልጥም። ይህ ግዴታ ነው። ከደህንነት ይልቅ ደስታዎን ከፍ አድርገው የሚመለከቱ ከሆነ ለእኔ ክብር የለዎትም ማለት ነው።"
train,ID_TR_Amh_Eth_29A3DB6D,TEXT_NORMALISED_OUTPUT,በክሊኒክ ውስጥ። ሴት ነርስ ወይም ዶክተር ለማናገር ሲፈልጉ የእንግዳ ተቀባዩን በትህትና መጠየቅ ይቻላል፤ የእርስዎ ፍላጎት እና የግል ምስጢር በልዩ  ሁኔታ ይከበራል።,በክሊኒክ ውስጥ። ሴት ነርስ ወይም ዶክተር ለማናገር ሲፈልጉ የእንግዳ ተቀባዩን በትህትና መጠየቅ ይቻላል፤ የእርስዎ ፍላጎት እና የግል ምስጢር በልዩ ሁኔታ ይከበራል።
train,ID_TR_Amh_Eth_7387928A,TEXT_NORMALISED_OUTPUT,ሁለቱም የብልት ቁስሎችን ሊያስከትሉ ቢችሉም፣ HSV-2 ከHSV-1 አንፃር የበለጠ  ከባድ እና ተደጋጋሚ ወረርሽኞችን ያስከትላል፡፡,ሁለቱም የብልት ቁስሎችን ሊያስከትሉ ቢችሉም፣ HSV-2 ከHSV-1 አንፃር የበለጠ ከባድ እና ተደጋጋሚ ወረርሽኞችን ያስከትላል፡፡
train,ID_TR_Amh_Eth_8CB6B0BA,TEXT_NORMALISED_OUTPUT,ያለተጠበቀ  የግብረ-ሥጋ ግንኙነት ከፈጸሙ ከባልሽ ኤች አይ ቪ ሊያዙ ይችላሉ፡፡ ኮንዶም እና ህክምናን መጠቀም ሁለቱንም አጋሮች ደህንነት ሊጠብቅ ይችላል፡፡,ያለተጠበቀ የግብረ-ሥጋ ግንኙነት ከፈጸሙ ከባልሽ ኤች አይ ቪ ሊያዙ ይችላሉ፡፡ ኮንዶም እና ህክምናን መጠቀም ሁለቱንም አጋሮች ደህንነት ሊጠብቅ ይችላል፡፡
train,ID_TR_Amh_Eth_0DF407B8,TEXT_NORMALISED_OUTPUT,ዶክተሮች በሴቶች ላይ ማሳከክን፣ መጥፎ ሽታን እና ምቾት ማጣትን የሚያስከትል እንደሆነ፣ ወንዶች ላይ ግን ምንም ምልክት ላይታይ  እንደየሚችል ያስረዳሉ። እንደ ሜትሮኒዳዞል ባሉ መድኃኒቶች ሙ,ዶክተሮች በሴቶች ላይ ማሳከክን፣ መጥፎ ሽታን እና ምቾት ማጣትን የሚያስከትል እንደሆነ፣ ወንዶች ላይ ግን ምንም ምልክት ላይታይ እንደየሚችል ያስረዳሉ። እንደ ሜትሮኒዳዞል ባሉ መድኃኒቶች ሙሉ
train,ID_TR_Amh_Eth_4B6797A1,TEXT_NORMALISED_OUTPUT,ብዙ ሰዎች ኮንዶም የአለመተማመን ምልክት ነዉ ብለዉ  ይፈራሉ፤ ነገር ግን የጋራ ኃላፊነት  ሲሆን ለሁለቱም ጥንዶች  የጤና ጥበቃ ይሰጣል።,ብዙ ሰዎች ኮንዶም የአለመተማመን ምልክት ነዉ ብለዉ ይፈራሉ፤ ነገር ግን የጋራ ኃላፊነት ሲሆን ለሁለቱም ጥንዶች የጤና ጥበቃ ይሰጣል።
train,ID_TR_Amh_Eth_A3607681,TEXT_NORMALISED_OUTPUT,አይችልም። ትሪኮሞኒያስስ እንደ ሜትሮኒዳዞል ወይም ቲኒዳዞል በጤና ባለሙያ  የታዘዘ መድሀኒቶችን ይፈልጋል።,አይችልም። ትሪኮሞኒያስስ እንደ ሜትሮኒዳዞል ወይም ቲኒዳዞል በጤና ባለሙያ የታዘዘ መድሀኒቶችን ይፈልጋል።
train,ID_TR_Amh_Eth_6334FA2A,TEXT_NORMALISED_OUTPUT,አይደለም ፤ ኤቸ‍አይቪ ከእግዚአብሔር የሚመጣ ቅጣት አይደለም፤  ቫይረስ ነዉ ማንኛውም ሰው ጋር ሊተላለፍ ይችላል፣ እምነት ወይም  የአኗኗር ዘይቤ ሳይገድብ።,አይደለም ፤ ኤቸ‍አይቪ ከእግዚአብሔር የሚመጣ ቅጣት አይደለም፤ ቫይረስ ነዉ ማንኛውም ሰው ጋር ሊተላለፍ ይችላል፣ እምነት ወይም የአኗኗር ዘይቤ ሳይገድብ።
train,ID_TR_Amh_Eth_B24BEB96,TEXT_NORMALISED_OUTPUT,አዎን፣ ወንዶች ትሪኮሞናይያሲስ ሊገኝባቸዉ ይችላል። ምልክት ሳያሳዩ  እንኳን በሽታዉን  ሊያስተላልፉ  ይችላሉ።,አዎን፣ ወንዶች ትሪኮሞናይያሲስ ሊገኝባቸዉ ይችላል። ምልክት ሳያሳዩ እንኳን በሽታዉን ሊያስተላልፉ ይችላሉ።
train,ID_TR_Amh_Eth_3C53090E,TEXT_NORMALISED_OUTPUT,ቂጥኝ  በግብረ ስጋ ግኑኝነት የሚተላለፍ  ከባክቴሪያ  የሚመጣ በሽታ ነዉ እንጂ  በቁጣ  ወይም  በእርግማን የሚመጣ አየደለም።,ቂጥኝ በግብረ ስጋ ግኑኝነት የሚተላለፍ ከባክቴሪያ የሚመጣ በሽታ ነዉ እንጂ በቁጣ ወይም በእርግማን የሚመጣ አየደለም።
train,ID_TR_Amh_Eth_C1D71F4A,TEXT_NORMALISED_OUTPUT,ስለአባላዘር በሽታ ሚያምኑትን ሰው ወይም ተለቅ ያሉ ሴቶች ያማክሩ።ምክርን  ጤናን ማእከል ካደረገ ተቋም እንጂ ከሚያሸማቅቆ ቦታ ለማግኘት አይሂዱ።,ስለአባላዘር በሽታ ሚያምኑትን ሰው ወይም ተለቅ ያሉ ሴቶች ያማክሩ።ምክርን ጤናን ማእከል ካደረገ ተቋም እንጂ ከሚያሸማቅቆ ቦታ ለማግኘት አይሂዱ።
train,ID_TR_Amh_Eth_CEAE1325,TEXT_NORMALISED_OUTPUT,የግል የመታጠቢያ (ውሃ፣ የንፅህና መጠበቅያ እና የንፅህና አጠባበቅ) ተቋማት ልጃገረዶች የወር አበባቸውን ደህንነቱ በተጠበቀ ሁኔታ እና በክብር እንዲቆጣጠሩ እንደሚረዱ አፅንዖት ይስጡ፣ ይህም,የግል የመታጠቢያ (ውሃ፣ የንፅህና መጠበቅያ እና የንፅህና አጠባበቅ) ተቋማት ልጃገረዶች የወር አበባቸውን ደህንነቱ በተጠበቀ ሁኔታ እና በክብር እንዲቆጣጠሩ እንደሚረዱ አፅንዖት ይስጡ፣ ይህም
train,ID_TR_Amh_Eth_8D536C75,TEXT_NORMALISED_OUTPUT,ክላሚዲያ በፀረ-ባክቴሪያ መድኃኒቶች ሊድን የሚችል በሽታ ነው። ምርመራው የሽንት ወይም የፈሳሽ  ናሙና ያስፈልገዋል፤ መከላከያ መንገዶቹ ደግሞ ኮንዶም መጠቀም እና መደበኛ የጤና ምርመራ ማድረ,ክላሚዲያ በፀረ-ባክቴሪያ መድኃኒቶች ሊድን የሚችል በሽታ ነው። ምርመራው የሽንት ወይም የፈሳሽ ናሙና ያስፈልገዋል፤ መከላከያ መንገዶቹ ደግሞ ኮንዶም መጠቀም እና መደበኛ የጤና ምርመራ ማድረግ
train,ID_TR_Amh_Eth_850A48D4,TEXT_NORMALISED_OUTPUT,አይይህ የተለመደ እና የማይረባ  አፈ-ተረት ነው። ሶዳ ስኳር እና አሲዳማ ነው፣ እና ማጠጣት ተፈጥሯዊ ጤናማ ባክቴሪያዎችን ብቻ ይረብሸዋል፣ ይህም ለበሽታዎች የበለጠ ተጋላጭ ያደርገዋል፡፡,አይይህ የተለመደ እና የማይረባ አፈ-ተረት ነው። ሶዳ ስኳር እና አሲዳማ ነው፣ እና ማጠጣት ተፈጥሯዊ ጤናማ ባክቴሪያዎችን ብቻ ይረብሸዋል፣ ይህም ለበሽታዎች የበለጠ ተጋላጭ ያደርገዋል፡፡
train,ID_TR_Amh_Eth_B34E356A,TEXT_NORMALISED_OUTPUT,ክላማይዲያ በፀረ ባክቴረ‍ያ ይጠፋል፤ ከሰዉነት ላይ ጠረግ አድርጎ ናሙና በመዉሰድ ወይም በሽንት  ምርመራ ይታወቃል፤ ኮንዶም በመጠቀም እና መደበኛ ምርመራ በማድረግ መከላከል ይቻላል።,ክላማይዲያ በፀረ ባክቴረ‍ያ ይጠፋል፤ ከሰዉነት ላይ ጠረግ አድርጎ ናሙና በመዉሰድ ወይም በሽንት ምርመራ ይታወቃል፤ ኮንዶም በመጠቀም እና መደበኛ ምርመራ በማድረግ መከላከል ይቻላል።
train,ID_TR_Amh_Eth_F08CE6C2,TEXT_NORMALISED_OUTPUT,ክላሚድያ ከሽንት ወይም ከብልት ፈሳሽ ሚወሰድ ናሙናን በመውሰድ እና በመርመር  ይታወቃል።,ክላሚድያ ከሽንት ወይም ከብልት ፈሳሽ ሚወሰድ ናሙናን በመውሰድ እና በመርመር ይታወቃል።
train,ID_TR_Amh_Eth_1B0AE22E,TEXT_NORMALISED_OUTPUT,HPV መድሃኒት የለውም ነገር ግን ክትባቶች አደገኛ ዓይነቶችን ይከላከላሉ::  አንዳንድ ዝርያዎች ካንሰር ያስከትላሉ፣ ስለዚህ ቅድመ-ምርመራ እና ክትባት ቁልፍ ናቸው።,HPV መድሃኒት የለውም ነገር ግን ክትባቶች አደገኛ ዓይነቶችን ይከላከላሉ:: አንዳንድ ዝርያዎች ካንሰር ያስከትላሉ፣ ስለዚህ ቅድመ-ምርመራ እና ክትባት ቁልፍ ናቸው።
train,ID_TR_Amh_Eth_DE12DBF1,TEXT_NORMALISED_OUTPUT,ብዙውን ጊዜ የመጀመሪያው ጠባሳ (chancre) ከታየ ከ 4 እስከ 10 ሳምንታት በኋላ ወይም  ጠባሳ (chancre) ከዳነ ከ 2 እስከ 8 ሳምንታት በኋላ::,ብዙውን ጊዜ የመጀመሪያው ጠባሳ (chancre) ከታየ ከ 4 እስከ 10 ሳምንታት በኋላ ወይም ጠባሳ (chancre) ከዳነ ከ 2 እስከ 8 ሳምንታት በኋላ::
train,ID_TR_Amh_Eth_099759A3,TEXT_NORMALISED_OUTPUT,አብዛኞቹ የ HPV ኢንፌክሽኖች ምንም አይነት ምልክት የላቸውም።   አንዳንድ ዝርያዎች የብልት ኪንታሮትን ወይም ከቅድመ ካንሠር  ወደ  ቅድመ ካንሰር ሊለወጡ ይችላሉ።,አብዛኞቹ የ HPV ኢንፌክሽኖች ምንም አይነት ምልክት የላቸውም። አንዳንድ ዝርያዎች የብልት ኪንታሮትን ወይም ከቅድመ ካንሠር ወደ ቅድመ ካንሰር ሊለወጡ ይችላሉ።
train,ID_TR_Amh_Eth_79A7E63B,TEXT_NORMALISED_OUTPUT,ኤችአይቪ የሰውነት የመከላከል ኃይል ስርአት የሚያዳክም ቫይረስ ነው። ሕክምና ካልተደረገለት ወደ  ኤድስ ሊያመራ ይችላል።,ኤችአይቪ የሰውነት የመከላከል ኃይል ስርአት የሚያዳክም ቫይረስ ነው። ሕክምና ካልተደረገለት ወደ ኤድስ ሊያመራ ይችላል።
train,ID_TR_Amh_Eth_F8F58A26,TEXT_NORMALISED_OUTPUT,ክላማይዲያ ለመከላከል ኮንዶም መጠቀም፣ መደበኛ የአባላዘር ምርመራ ማድረግ፣ እና የፆታ ጓደኛ  ቁጥር መገደብን ያካትታል።,ክላማይዲያ ለመከላከል ኮንዶም መጠቀም፣ መደበኛ የአባላዘር ምርመራ ማድረግ፣ እና የፆታ ጓደኛ ቁጥር መገደብን ያካትታል።
train,ID_TR_Amh_Eth_DE703B72,TEXT_NORMALISED_OUTPUT,ክላሚዲያ በመድሃኒት (antibiotics)  ይታከማል። የሽንት ምርመራ ወይም ሱፍ ያስፈልጋል ።  ለመከላከል ደግሞ ኮንዶም እና መደበኛ የጤና ምርመራዎችን አሥፈላጊ ነው።,ክላሚዲያ በመድሃኒት (antibiotics) ይታከማል። የሽንት ምርመራ ወይም ሱፍ ያስፈልጋል ። ለመከላከል ደግሞ ኮንዶም እና መደበኛ የጤና ምርመራዎችን አሥፈላጊ ነው።
train,ID_TR_Eng_Eth_4B46EF33,TEXT_NORMALISED_OUTPUT,You cannot tell if a person has asexually transmitted  infection just by looking at them. The only way to know for sure ,You cannot tell if a person has asexually transmitted infection just by looking at them. The only way to know for sure i
train,ID_TR_Eng_Eth_B4146E4A,TEXT_NORMALISED_OUTPUT,No. Some people with gonorrhea  have no signs but can still spread gonorrhea to others.,No. Some people with gonorrhea have no signs but can still spread gonorrhea to others.
train,ID_TR_Eng_Eth_C65720AE,TEXT_NORMALISED_OUTPUT,No it will not. HIV positive women can give birth to  healthy HIV negative children with appropriate care and treatment,No it will not. HIV positive women can give birth to healthy HIV negative children with appropriate care and treatment
train,ID_TR_Eng_Eth_8D3543BE,TEXT_NORMALISED_OUTPUT,"After childbirth, family planning can be started right away. Proper and consistent breast feeding can be considered as o","After childbirth, family planning can be started right away. Proper and consistent breast feeding can be considered as o"
train,ID_TR_Eng_Eth_FFACA645,TEXT_NORMALISED_OUTPUT,Syphilis has stages where the earlier stages can be skin lesions while the later symptoms includes complications to the ,Syphilis has stages where the earlier stages can be skin lesions while the later symptoms includes complications to the 
train,ID_TR_Eng_Eth_F06DCA24,TEXT_NORMALISED_OUTPUT,"Yes. Many men do not show any symptoms even if they have trichomoniasis; because of this, they can transmit it to their ","Yes. Many men do not show any symptoms even if they have trichomoniasis; because of this, they can transmit it to their "
train,ID_TR_Eng_Eth_D240EF02,TEXT_NORMALISED_OUTPUT,STIs affect men and women differently primarily because of biological differences. Women are  more likely to experience ,STIs affect men and women differently primarily because of biological differences. Women are more likely to experience a
train,ID_TR_Eng_Eth_4ED0730D,TEXT_NORMALISED_OUTPUT,"No, it's a quick, small needle stick into the arm. The mild pain usually lasts only  for few minutes and then you won't ","No, it's a quick, small needle stick into the arm. The mild pain usually lasts only for few minutes and then you won't f"
train,ID_TR_Eng_Eth_DC4DB762,TEXT_NORMALISED_OUTPUT,Secondary syphilis appears 2-3 months after the first sore. The symptoms starts with  a red or brownish rash (especially,Secondary syphilis appears 2-3 months after the first sore. The symptoms starts with a red or brownish rash (especially 
train,ID_TR_Eng_Eth_2286E3F8,TEXT_NORMALISED_OUTPUT,"Yes. If left untreated  syphilis can progress to neurosyphilis, which can damage the brain and lead to memory impairment","Yes. If left untreated syphilis can progress to neurosyphilis, which can damage the brain and lead to memory impairment,"
train,ID_TR_Eng_Eth_15F7EF61,TEXT_NORMALISED_OUTPUT,"Yes, this can be a STI. There are many causes that may result in bad smelling discharge and itching.  To get diagnosed a","Yes, this can be a STI. There are many causes that may result in bad smelling discharge and itching. To get diagnosed an"
train,ID_TR_Eng_Eth_2DCA365A,TEXT_NORMALISED_OUTPUT,"HPV is a virus that spreads through sex, mother to child and skin contact  . the symptoms can be warts and others can le","HPV is a virus that spreads through sex, mother to child and skin contact . the symptoms can be warts and others can lea"
train,ID_TR_Eng_Eth_2638D8BE,TEXT_NORMALISED_OUTPUT,Treatment of trichomoniasis needs a drug prescribed by health care worker. Consultation with health care workers is  rec,Treatment of trichomoniasis needs a drug prescribed by health care worker. Consultation with health care workers is reco
train,ID_TR_Eng_Gha_C22CA6A8,TEXT_NORMALISED_OUTPUT,"Birth control, particularly hormonal methods like the pill, can sometimes cause side effects like mood swings or depress","Birth control, particularly hormonal methods like the pill, can sometimes cause side effects like mood swings or depress"
train,ID_TR_Eng_Gha_35B8726C,TEXT_NORMALISED_OUTPUT,Safe spaces and support groups can be invaluable for adolescents with disabilities. Here are some successful examples an,Safe spaces and support groups can be invaluable for adolescents with disabilities. Here are some successful examples an
train,ID_TR_Eng_Gha_45CCAA93,TEXT_NORMALISED_OUTPUT,"During an STI testing appointment:  Your healthcare provider will review your sexual history, symptoms, and concerns. Yo","During an STI testing appointment: Your healthcare provider will review your sexual history, symptoms, and concerns. You"
train,ID_TR_Eng_Gha_460D113D,TEXT_NORMALISED_OUTPUT,Here are some ways to make healthcare settings more inclusive for adolescents with disabilities:  Accessibility: Ensure ,Here are some ways to make healthcare settings more inclusive for adolescents with disabilities: Accessibility: Ensure r
train,ID_TR_Eng_Gha_03E7DD21,TEXT_NORMALISED_OUTPUT,Breast development is one of the first signs of puberty for girls.  Hormones tell your breast tissue to start growing. T,Breast development is one of the first signs of puberty for girls. Hormones tell your breast tissue to start growing. Th
train,ID_TR_Eng_Gha_34E24142,TEXT_NORMALISED_OUTPUT,Understanding disability helps us address disparities because:  Barriers to healthcare: People with disabilities may fac,Understanding disability helps us address disparities because: Barriers to healthcare: People with disabilities may face
train,ID_TR_Eng_Gha_4563ABBE,TEXT_NORMALISED_OUTPUT,Media portrayals and representations of adolescent  reproductive health can significantly influence societal attitudes a,Media portrayals and representations of adolescent reproductive health can significantly influence societal attitudes an
train,ID_TR_Eng_Gha_48843B5B,TEXT_NORMALISED_OUTPUT,Consistent and correct condom use is the most effective way to prevent the spread of most STIs. Condoms create a barrier,Consistent and correct condom use is the most effective way to prevent the spread of most STIs. Condoms create a barrier
